 time            Vin             Vout           
 8.32800000e-08  9.00000000e-01  3.92300719e-01 
 8.42800000e-08  9.00000000e-01  3.92300719e-01 
 8.52800000e-08  9.00000000e-01  3.92300719e-01 
 8.62800000e-08  9.00000000e-01  3.92300719e-01 
 8.72800000e-08  9.00000000e-01  3.92300719e-01 
 8.82800000e-08  9.00000000e-01  3.92300719e-01 
 8.92800000e-08  9.00000000e-01  3.92300719e-01 
 9.02800000e-08  9.00000000e-01  3.92300719e-01 
 9.12800000e-08  9.00000000e-01  3.92300719e-01 
 9.22800000e-08  9.00000000e-01  3.92300719e-01 
 9.32800000e-08  9.00000000e-01  3.92300719e-01 
 9.42800000e-08  9.00000000e-01  3.92300719e-01 
 9.52800000e-08  9.00000000e-01  3.92300719e-01 
 9.62800000e-08  9.00000000e-01  3.92300719e-01 
 9.72800000e-08  9.00000000e-01  3.92300719e-01 
 9.82800000e-08  9.00000000e-01  3.92300719e-01 
 9.92800000e-08  9.00000000e-01  3.92300719e-01 
 1.00000000e-07  9.00000000e-01  3.92300719e-01 
 1.00000100e-07  9.01000000e-01  3.92302233e-01 
 1.00000300e-07  9.03000000e-01  3.92305271e-01 
 1.00000700e-07  9.07000000e-01  3.92311388e-01 
 1.00001000e-07  9.10000000e-01  3.92316010e-01 
 1.00001080e-07  9.10000000e-01  3.92316012e-01 
 1.00001240e-07  9.10000000e-01  3.92316016e-01 
 1.00001560e-07  9.10000000e-01  3.92316023e-01 
 1.00002200e-07  9.10000000e-01  3.92316038e-01 
 1.00003480e-07  9.10000000e-01  3.92316068e-01 
 1.00006040e-07  9.10000000e-01  3.92316130e-01 
 1.00011160e-07  9.10000000e-01  3.92316259e-01 
 1.00021400e-07  9.10000000e-01  3.92316540e-01 
 1.00041880e-07  9.10000000e-01  3.92317196e-01 
 1.00082840e-07  9.10000000e-01  3.92318887e-01 
 1.00164760e-07  9.10000000e-01  3.92323821e-01 
 1.00328600e-07  9.10000000e-01  3.92340170e-01 
 1.00656280e-07  9.10000000e-01  3.92400895e-01 
 1.01311640e-07  9.10000000e-01  3.92649369e-01 
 1.02311640e-07  9.10000000e-01  3.93401934e-01 
 1.03311640e-07  9.10000000e-01  3.94643775e-01 
 1.04311640e-07  9.10000000e-01  3.96365188e-01 
 1.05311640e-07  9.10000000e-01  3.98487385e-01 
 1.06311640e-07  9.10000000e-01  4.00871541e-01 
 1.07311640e-07  9.10000000e-01  4.03340754e-01 
 1.08311640e-07  9.10000000e-01  4.05709581e-01 
 1.09311640e-07  9.10000000e-01  4.07813523e-01 
 1.10311640e-07  9.10000000e-01  4.09531699e-01 
 1.11311640e-07  9.10000000e-01  4.10798926e-01 
 1.12311640e-07  9.10000000e-01  4.11606720e-01 
 1.13311640e-07  9.10000000e-01  4.11995389e-01 
 1.14311640e-07  9.10000000e-01  4.12040988e-01 
 1.15311640e-07  9.10000000e-01  4.11841147e-01 
 1.16311640e-07  9.10000000e-01  4.11502632e-01 
 1.17311640e-07  9.10000000e-01  4.11117157e-01 
 1.18311640e-07  9.10000000e-01  4.10728417e-01 
 1.19311640e-07  9.10000000e-01  4.10342662e-01 
 1.20311640e-07  9.10000000e-01  4.09960239e-01 
 1.21311640e-07  9.10000000e-01  4.09581092e-01 
 1.22311640e-07  9.10000000e-01  4.09205133e-01 
 1.23311640e-07  9.10000000e-01  4.08832276e-01 
 1.24311640e-07  9.10000000e-01  4.08462439e-01 
 1.25311640e-07  9.10000000e-01  4.08095545e-01 
 1.26311640e-07  9.10000000e-01  4.07731524e-01 
 1.27311640e-07  9.10000000e-01  4.07370310e-01 
 1.28311640e-07  9.10000000e-01  4.07011842e-01 
 1.29311640e-07  9.10000000e-01  4.06656063e-01 
 1.30311640e-07  9.10000000e-01  4.06302921e-01 
 1.31311640e-07  9.10000000e-01  4.05952367e-01 
 1.32311640e-07  9.10000000e-01  4.05604357e-01 
 1.33311640e-07  9.10000000e-01  4.05258848e-01 
 1.34311640e-07  9.10000000e-01  4.04915802e-01 
 1.35311640e-07  9.10000000e-01  4.04575182e-01 
 1.36311640e-07  9.10000000e-01  4.04236954e-01 
 1.37311640e-07  9.10000000e-01  4.03901087e-01 
 1.38311640e-07  9.10000000e-01  4.03567549e-01 
 1.39311640e-07  9.10000000e-01  4.03236311e-01 
 1.40311640e-07  9.10000000e-01  4.02907347e-01 
 1.41311640e-07  9.10000000e-01  4.02580630e-01 
 1.42311640e-07  9.10000000e-01  4.02256133e-01 
 1.43311640e-07  9.10000000e-01  4.01933832e-01 
 1.44311640e-07  9.10000000e-01  4.01613700e-01 
 1.45311640e-07  9.10000000e-01  4.01295713e-01 
 1.46311640e-07  9.10000000e-01  4.00979844e-01 
 1.47311640e-07  9.10000000e-01  4.00666068e-01 
 1.48311640e-07  9.10000000e-01  4.00354357e-01 
 1.49311640e-07  9.10000000e-01  4.00044682e-01 
 1.50311640e-07  9.10000000e-01  3.99737012e-01 
 1.51311640e-07  9.10000000e-01  3.99431313e-01 
 1.52311640e-07  9.10000000e-01  3.99127550e-01 
 1.53311640e-07  9.10000000e-01  3.98825682e-01 
 1.54311640e-07  9.10000000e-01  3.98525663e-01 
 1.55311640e-07  9.10000000e-01  3.98227446e-01 
 1.56311640e-07  9.10000000e-01  3.97930972e-01 
 1.57311640e-07  9.10000000e-01  3.97636179e-01 
 1.58311640e-07  9.10000000e-01  3.97342997e-01 
 1.59311640e-07  9.10000000e-01  3.97051376e-01 
 1.60311640e-07  9.10000000e-01  3.96761454e-01 
 1.61311640e-07  9.10000000e-01  3.96474946e-01 
 1.62311640e-07  9.10000000e-01  3.96203064e-01 
 1.63311640e-07  9.10000000e-01  3.95982297e-01 
 1.64311640e-07  9.10000000e-01  3.95872917e-01 
 1.65311640e-07  9.10000000e-01  3.95935000e-01 
 1.66311640e-07  9.10000000e-01  3.96217589e-01 
 1.67311640e-07  9.10000000e-01  3.96753279e-01 
 1.68311640e-07  9.10000000e-01  3.97552084e-01 
 1.69311640e-07  9.10000000e-01  3.98597372e-01 
 1.70311640e-07  9.10000000e-01  3.99845012e-01 
 1.71311640e-07  9.10000000e-01  4.01227155e-01 
 1.72311640e-07  9.10000000e-01  4.02660274e-01 
 1.73311640e-07  9.10000000e-01  4.04055927e-01 
 1.74311640e-07  9.10000000e-01  4.05332008e-01 
 1.75311640e-07  9.10000000e-01  4.06422308e-01 
 1.76311640e-07  9.10000000e-01  4.07282762e-01 
 1.77311640e-07  9.10000000e-01  4.07893767e-01 
 1.78311640e-07  9.10000000e-01  4.08258806e-01 
 1.79311640e-07  9.10000000e-01  4.08400340e-01 
 1.80311640e-07  9.10000000e-01  4.08354255e-01 
 1.81311640e-07  9.10000000e-01  4.08164268e-01 
 1.82311640e-07  9.10000000e-01  4.07876995e-01 
 1.83311640e-07  9.10000000e-01  4.07536839e-01 
 1.84311640e-07  9.10000000e-01  4.07177492e-01 
 1.85311640e-07  9.10000000e-01  4.06815242e-01 
 1.86311640e-07  9.10000000e-01  4.06454652e-01 
 1.87311640e-07  9.10000000e-01  4.06096673e-01 
 1.88311640e-07  9.10000000e-01  4.05741471e-01 
 1.89311640e-07  9.10000000e-01  4.05389040e-01 
 1.90311640e-07  9.10000000e-01  4.05039336e-01 
 1.91311640e-07  9.10000000e-01  4.04692305e-01 
 1.92311640e-07  9.10000000e-01  4.04347892e-01 
 1.93311640e-07  9.10000000e-01  4.04006045e-01 
 1.94311640e-07  9.10000000e-01  4.03666713e-01 
 1.95311640e-07  9.10000000e-01  4.03329847e-01 
 1.96311640e-07  9.10000000e-01  4.02995400e-01 
 1.97311640e-07  9.10000000e-01  4.02663326e-01 
 1.98311640e-07  9.10000000e-01  4.02333582e-01 
 1.99311640e-07  9.10000000e-01  4.02006123e-01 
 2.00311640e-07  9.10000000e-01  4.01680906e-01 
 2.01311640e-07  9.10000000e-01  4.01357888e-01 
 2.02311640e-07  9.10000000e-01  4.01037024e-01 
 2.03311640e-07  9.10000000e-01  4.00718271e-01 
 2.04311640e-07  9.10000000e-01  4.00401586e-01 
 2.05311640e-07  9.10000000e-01  4.00086932e-01 
 2.06311640e-07  9.10000000e-01  3.99774288e-01 
 2.07311640e-07  9.10000000e-01  3.99463702e-01 
 2.08311640e-07  9.10000000e-01  3.99155449e-01 
 2.09311640e-07  9.10000000e-01  3.98850643e-01 
 2.10311640e-07  9.10000000e-01  3.98553230e-01 
 2.11311640e-07  9.10000000e-01  3.98274316e-01 
 2.12311640e-07  9.10000000e-01  3.98035593e-01 
 2.13311640e-07  9.10000000e-01  3.97866163e-01 
 2.14311640e-07  9.10000000e-01  3.97796132e-01 
 2.15311640e-07  9.10000000e-01  3.97852821e-01 
 2.16311640e-07  9.10000000e-01  3.98057862e-01 
 2.17311640e-07  9.10000000e-01  3.98424073e-01 
 2.18311640e-07  9.10000000e-01  3.98952781e-01 
 2.19311640e-07  9.10000000e-01  3.99631948e-01 
 2.20311640e-07  9.10000000e-01  4.00435900e-01 
 2.21311640e-07  9.10000000e-01  4.01326490e-01 
 2.22311640e-07  9.10000000e-01  4.02258304e-01 
 2.23311640e-07  9.10000000e-01  4.03182116e-01 
 2.24311640e-07  9.10000000e-01  4.04049102e-01 
 2.25311640e-07  9.10000000e-01  4.04817556e-01 
 2.26311640e-07  9.10000000e-01  4.05455899e-01 
 2.27311640e-07  9.10000000e-01  4.05944705e-01 
 2.28311640e-07  9.10000000e-01  4.06277006e-01 
 2.29311640e-07  9.10000000e-01  4.06457094e-01 
 2.30311640e-07  9.10000000e-01  4.06498283e-01 
 2.31311640e-07  9.10000000e-01  4.06420148e-01 
 2.32311640e-07  9.10000000e-01  4.06245763e-01 
 2.33311640e-07  9.10000000e-01  4.05999260e-01 
 2.34311640e-07  9.10000000e-01  4.05703788e-01 
 2.35311640e-07  9.10000000e-01  4.05379397e-01 
 2.36311640e-07  9.10000000e-01  4.05041018e-01 
 2.37311640e-07  9.10000000e-01  4.04697640e-01 
 2.38311640e-07  9.10000000e-01  4.04353592e-01 
 2.39311640e-07  9.10000000e-01  4.04010703e-01 
 2.40311640e-07  9.10000000e-01  4.03669717e-01 
 2.41311640e-07  9.10000000e-01  4.03330935e-01 
 2.42311640e-07  9.10000000e-01  4.02994476e-01 
 2.43311640e-07  9.10000000e-01  4.02660385e-01 
 2.44311640e-07  9.10000000e-01  4.02328678e-01 
 2.45311640e-07  9.10000000e-01  4.01999370e-01 
 2.46311640e-07  9.10000000e-01  4.01672501e-01 
 2.47311640e-07  9.10000000e-01  4.01348168e-01 
 2.48311640e-07  9.10000000e-01  4.01026606e-01 
 2.49311640e-07  9.10000000e-01  4.00708351e-01 
 2.50311640e-07  9.10000000e-01  4.00394610e-01 
 2.51311640e-07  9.10000000e-01  4.00088016e-01 
 2.52311640e-07  9.10000000e-01  3.99793855e-01 
 2.53311640e-07  9.10000000e-01  3.99521259e-01 
 2.54311640e-07  9.10000000e-01  3.99283359e-01 
 2.55311640e-07  9.10000000e-01  3.99096048e-01 
 2.56311640e-07  9.10000000e-01  3.98976238e-01 
 2.57311640e-07  9.10000000e-01  3.98940247e-01 
 2.58311640e-07  9.10000000e-01  3.99002207e-01 
 2.59311640e-07  9.10000000e-01  3.99172348e-01 
 2.60311640e-07  9.10000000e-01  3.99455284e-01 
 2.61311640e-07  9.10000000e-01  3.99848590e-01 
 2.62311640e-07  9.10000000e-01  4.00342002e-01 
 2.63311640e-07  9.10000000e-01  4.00917478e-01 
 2.64311640e-07  9.10000000e-01  4.01550258e-01 
 2.65311640e-07  9.10000000e-01  4.02210822e-01 
 2.66311640e-07  9.10000000e-01  4.02867507e-01 
 2.67311640e-07  9.10000000e-01  4.03489089e-01 
 2.68311640e-07  9.10000000e-01  4.04048477e-01 
 2.69311640e-07  9.10000000e-01  4.04524034e-01 
 2.70311640e-07  9.10000000e-01  4.04900338e-01 
 2.71311640e-07  9.10000000e-01  4.05169745e-01 
 2.72311640e-07  9.10000000e-01  4.05331607e-01 
 2.73311640e-07  9.10000000e-01  4.05391234e-01 
 2.74311640e-07  9.10000000e-01  4.05358473e-01 
 2.75311640e-07  9.10000000e-01  4.05246123e-01 
 2.76311640e-07  9.10000000e-01  4.05068431e-01 
 2.77311640e-07  9.10000000e-01  4.04839776e-01 
 2.78311640e-07  9.10000000e-01  4.04573608e-01 
 2.79311640e-07  9.10000000e-01  4.04281640e-01 
 2.80311640e-07  9.10000000e-01  4.03973299e-01 
 2.81311640e-07  9.10000000e-01  4.03655538e-01 
 2.82311640e-07  9.10000000e-01  4.03333077e-01 
 2.83311640e-07  9.10000000e-01  4.03008940e-01 
 2.84311640e-07  9.10000000e-01  4.02685060e-01 
 2.85311640e-07  9.10000000e-01  4.02362772e-01 
 2.86311640e-07  9.10000000e-01  4.02043181e-01 
 2.87311640e-07  9.10000000e-01  4.01727464e-01 
 2.88311640e-07  9.10000000e-01  4.01417170e-01 
 2.89311640e-07  9.10000000e-01  4.01114578e-01 
 2.90311640e-07  9.10000000e-01  4.00823128e-01 
 2.91311640e-07  9.10000000e-01  4.00547823e-01 
 2.92311640e-07  9.10000000e-01  4.00295472e-01 
 2.93311640e-07  9.10000000e-01  4.00074606e-01 
 2.94311640e-07  9.10000000e-01  3.99895081e-01 
 2.95311640e-07  9.10000000e-01  3.99767429e-01 
 2.96311640e-07  9.10000000e-01  3.99702048e-01 
 2.97311640e-07  9.10000000e-01  3.99708243e-01 
 2.98311640e-07  9.10000000e-01  3.99793161e-01 
 2.99311640e-07  9.10000000e-01  3.99960731e-01 
 3.00311640e-07  9.10000000e-01  4.00210718e-01 
 3.01311640e-07  9.10000000e-01  4.00538076e-01 
 3.02311640e-07  9.10000000e-01  4.00932743e-01 
 3.03311640e-07  9.10000000e-01  4.01379972e-01 
 3.04311640e-07  9.10000000e-01  4.01861105e-01 
 3.05311640e-07  9.10000000e-01  4.02355300e-01 
 3.06311640e-07  9.10000000e-01  4.02840872e-01 
 3.07311640e-07  9.10000000e-01  4.03296798e-01 
 3.08311640e-07  9.10000000e-01  4.03704705e-01 
 3.09311640e-07  9.10000000e-01  4.04049956e-01 
 3.10311640e-07  9.10000000e-01  4.04322401e-01 
 3.11311640e-07  9.10000000e-01  4.04516625e-01 
 3.12311640e-07  9.10000000e-01  4.04631716e-01 
 3.13311640e-07  9.10000000e-01  4.04670655e-01 
 3.14311640e-07  9.10000000e-01  4.04639473e-01 
 3.15311640e-07  9.10000000e-01  4.04546291e-01 
 3.16311640e-07  9.10000000e-01  4.04400391e-01 
 3.17311640e-07  9.10000000e-01  4.04211381e-01 
 3.18311640e-07  9.10000000e-01  4.03988523e-01 
 3.19311640e-07  9.10000000e-01  4.03740236e-01 
 3.20311640e-07  9.10000000e-01  4.03473802e-01 
 3.21311640e-07  9.10000000e-01  4.03195247e-01 
 3.22311640e-07  9.10000000e-01  4.02909421e-01 
 3.23311640e-07  9.10000000e-01  4.02620203e-01 
 3.24311640e-07  9.10000000e-01  4.02330806e-01 
 3.25311640e-07  9.10000000e-01  4.02044116e-01 
 3.26311640e-07  9.10000000e-01  4.01763032e-01 
 3.27311640e-07  9.10000000e-01  4.01490772e-01 
 3.28311640e-07  9.10000000e-01  4.01231155e-01 
 3.29311640e-07  9.10000000e-01  4.00988803e-01 
 3.30311640e-07  9.10000000e-01  4.00769229e-01 
 3.31311640e-07  9.10000000e-01  4.00578780e-01 
 3.32311640e-07  9.10000000e-01  4.00424419e-01 
 3.33311640e-07  9.10000000e-01  4.00313357e-01 
 3.34311640e-07  9.10000000e-01  4.00252539e-01 
 3.35311640e-07  9.10000000e-01  4.00248038e-01 
 3.36311640e-07  9.10000000e-01  4.00304377e-01 
 3.37311640e-07  9.10000000e-01  4.00423855e-01 
 3.38311640e-07  9.10000000e-01  4.00605966e-01 
 3.39311640e-07  9.10000000e-01  4.00846992e-01 
 3.40311640e-07  9.10000000e-01  4.01139870e-01 
 3.41311640e-07  9.10000000e-01  4.01474366e-01 
 3.42311640e-07  9.10000000e-01  4.01837595e-01 
 3.43311640e-07  9.10000000e-01  4.02214805e-01 
 3.44311640e-07  9.10000000e-01  4.02590447e-01 
 3.45311640e-07  9.10000000e-01  4.02949161e-01 
 3.46311640e-07  9.10000000e-01  4.03277111e-01 
 3.47311640e-07  9.10000000e-01  4.03562628e-01 
 3.48311640e-07  9.10000000e-01  4.03796636e-01 
 3.49311640e-07  9.10000000e-01  4.03973351e-01 
 3.50311640e-07  9.10000000e-01  4.04090150e-01 
 3.51311640e-07  9.10000000e-01  4.04147323e-01 
 3.52311640e-07  9.10000000e-01  4.04147619e-01 
 3.53311640e-07  9.10000000e-01  4.04095679e-01 
 3.54311640e-07  9.10000000e-01  4.03997433e-01 
 3.55311640e-07  9.10000000e-01  4.03859513e-01 
 3.56311640e-07  9.10000000e-01  4.03688759e-01 
 3.57311640e-07  9.10000000e-01  4.03491818e-01 
 3.58311640e-07  9.10000000e-01  4.03274871e-01 
 3.59311640e-07  9.10000000e-01  4.03043490e-01 
 3.60311640e-07  9.10000000e-01  4.02802602e-01 
 3.61311640e-07  9.10000000e-01  4.02556565e-01 
 3.62311640e-07  9.10000000e-01  4.02309304e-01 
 3.63311640e-07  9.10000000e-01  4.02064511e-01 
 3.64311640e-07  9.10000000e-01  4.01825845e-01 
 3.65311640e-07  9.10000000e-01  4.01597117e-01 
 3.66311640e-07  9.10000000e-01  4.01382439e-01 
 3.67311640e-07  9.10000000e-01  4.01186316e-01 
 3.68311640e-07  9.10000000e-01  4.01013635e-01 
 3.69311640e-07  9.10000000e-01  4.00869570e-01 
 3.70311640e-07  9.10000000e-01  4.00759381e-01 
 3.71311640e-07  9.10000000e-01  4.00688115e-01 
 3.72311640e-07  9.10000000e-01  4.00660235e-01 
 3.73311640e-07  9.10000000e-01  4.00679188e-01 
 3.74311640e-07  9.10000000e-01  4.00746975e-01 
 3.75311640e-07  9.10000000e-01  4.00863752e-01 
 3.76311640e-07  9.10000000e-01  4.01027528e-01 
 3.77311640e-07  9.10000000e-01  4.01234013e-01 
 3.78311640e-07  9.10000000e-01  4.01476647e-01 
 3.79311640e-07  9.10000000e-01  4.01746848e-01 
 3.80311640e-07  9.10000000e-01  4.02034446e-01 
 3.81311640e-07  9.10000000e-01  4.02328283e-01 
 3.82311640e-07  9.10000000e-01  4.02616899e-01 
 3.83311640e-07  9.10000000e-01  4.02889335e-01 
 3.84311640e-07  9.10000000e-01  4.03135737e-01 
 3.85311640e-07  9.10000000e-01  4.03347848e-01 
 3.86311640e-07  9.10000000e-01  4.03519467e-01 
 3.87311640e-07  9.10000000e-01  4.03646598e-01 
 3.88311640e-07  9.10000000e-01  4.03727439e-01 
 3.89311640e-07  9.10000000e-01  4.03762207e-01 
 3.90311640e-07  9.10000000e-01  4.03752845e-01 
 3.91311640e-07  9.10000000e-01  4.03702652e-01 
 3.92311640e-07  9.10000000e-01  4.03615893e-01 
 3.93311640e-07  9.10000000e-01  4.03497418e-01 
 3.94311640e-07  9.10000000e-01  4.03352339e-01 
 3.95311640e-07  9.10000000e-01  4.03185764e-01 
 3.96311640e-07  9.10000000e-01  4.03002622e-01 
 3.97311640e-07  9.10000000e-01  4.02807554e-01 
 3.98311640e-07  9.10000000e-01  4.02604892e-01 
 3.99311640e-07  9.10000000e-01  4.02398690e-01 
 4.00311640e-07  9.10000000e-01  4.02192794e-01 
 4.01311640e-07  9.10000000e-01  4.01990955e-01 
 4.02311640e-07  9.10000000e-01  4.01796921e-01 
 4.03311640e-07  9.10000000e-01  4.01614513e-01 
 4.04311640e-07  9.10000000e-01  4.01447679e-01 
 4.05311640e-07  9.10000000e-01  4.01300483e-01 
 4.06311640e-07  9.10000000e-01  4.01177037e-01 
 4.07311640e-07  9.10000000e-01  4.01081366e-01 
 4.08311640e-07  9.10000000e-01  4.01017213e-01 
 4.09311640e-07  9.10000000e-01  4.00987798e-01 
 4.10311640e-07  9.10000000e-01  4.00995533e-01 
 4.11311640e-07  9.10000000e-01  4.01041749e-01 
 4.12311640e-07  9.10000000e-01  4.01126439e-01 
 4.13311640e-07  9.10000000e-01  4.01248063e-01 
 4.14311640e-07  9.10000000e-01  4.01403453e-01 
 4.15311640e-07  9.10000000e-01  4.01587829e-01 
 4.16311640e-07  9.10000000e-01  4.01794956e-01 
 4.17311640e-07  9.10000000e-01  4.02017385e-01 
 4.18311640e-07  9.10000000e-01  4.02246971e-01 
 4.19311640e-07  9.10000000e-01  4.02475213e-01 
 4.20311640e-07  9.10000000e-01  4.02693697e-01 
 4.21311640e-07  9.10000000e-01  4.02894702e-01 
 4.22311640e-07  9.10000000e-01  4.03071531e-01 
 4.23311640e-07  9.10000000e-01  4.03218836e-01 
 4.24311640e-07  9.10000000e-01  4.03332798e-01 
 4.25311640e-07  9.10000000e-01  4.03411179e-01 
 4.26311640e-07  9.10000000e-01  4.03453270e-01 
 4.27311640e-07  9.10000000e-01  4.03459740e-01 
 4.28311640e-07  9.10000000e-01  4.03432415e-01 
 4.29311640e-07  9.10000000e-01  4.03374031e-01 
 4.30311640e-07  9.10000000e-01  4.03287975e-01 
 4.31311640e-07  9.10000000e-01  4.03178043e-01 
 4.32311640e-07  9.10000000e-01  4.03048235e-01 
 4.33311640e-07  9.10000000e-01  4.02902601e-01 
 4.34311640e-07  9.10000000e-01  4.02745126e-01 
 4.35311640e-07  9.10000000e-01  4.02579678e-01 
 4.36311640e-07  9.10000000e-01  4.02409978e-01 
 4.37311640e-07  9.10000000e-01  4.02239650e-01 
 4.38311640e-07  9.10000000e-01  4.02072216e-01 
 4.39311640e-07  9.10000000e-01  4.01911156e-01 
 4.40311640e-07  9.10000000e-01  4.01759942e-01 
 4.41311640e-07  9.10000000e-01  4.01622003e-01 
 4.42311640e-07  9.10000000e-01  4.01500758e-01 
 4.43311640e-07  9.10000000e-01  4.01399534e-01 
 4.44311640e-07  9.10000000e-01  4.01321464e-01 
 4.45311640e-07  9.10000000e-01  4.01269345e-01 
 4.46311640e-07  9.10000000e-01  4.01245475e-01 
 4.47311640e-07  9.10000000e-01  4.01251466e-01 
 4.48311640e-07  9.10000000e-01  4.01288067e-01 
 4.49311640e-07  9.10000000e-01  4.01354998e-01 
 4.50311640e-07  9.10000000e-01  4.01450849e-01 
 4.51311640e-07  9.10000000e-01  4.01573019e-01 
 4.52311640e-07  9.10000000e-01  4.01717756e-01 
 4.53311640e-07  9.10000000e-01  4.01880271e-01 
 4.54311640e-07  9.10000000e-01  4.02054936e-01 
 4.55311640e-07  9.10000000e-01  4.02235552e-01 
 4.56311640e-07  9.10000000e-01  4.02415682e-01 
