 v-sweep         Vin             Vout           
 8.62200000e-01  8.62200000e-01  3.54836574e-01 
 8.64000000e-01  8.64000000e-01  3.56633088e-01 
 8.65800000e-01  8.65800000e-01  3.58429599e-01 
 8.67600000e-01  8.67600000e-01  3.60226107e-01 
 8.69400000e-01  8.69400000e-01  3.62022611e-01 
 8.71200000e-01  8.71200000e-01  3.63819112e-01 
 8.73000000e-01  8.73000000e-01  3.65615609e-01 
 8.74800000e-01  8.74800000e-01  3.67412103e-01 
 8.76600000e-01  8.76600000e-01  3.69208594e-01 
 8.78400000e-01  8.78400000e-01  3.71005081e-01 
 8.80200000e-01  8.80200000e-01  3.72801565e-01 
 8.82000000e-01  8.82000000e-01  3.74598045e-01 
 8.83800000e-01  8.83800000e-01  3.76394522e-01 
 8.85600000e-01  8.85600000e-01  3.78190995e-01 
 8.87400000e-01  8.87400000e-01  3.79987465e-01 
 8.89200000e-01  8.89200000e-01  3.81783932e-01 
 8.91000000e-01  8.91000000e-01  3.83580394e-01 
 8.92800000e-01  8.92800000e-01  3.85376854e-01 
 8.94600000e-01  8.94600000e-01  3.87173309e-01 
 8.96400000e-01  8.96400000e-01  3.88969761e-01 
 8.98200000e-01  8.98200000e-01  3.90766210e-01 
 9.00000000e-01  9.00000000e-01  3.92562655e-01 
 9.01800000e-01  9.01800000e-01  3.94359096e-01 
 9.03600000e-01  9.03600000e-01  3.96155534e-01 
 9.05400000e-01  9.05400000e-01  3.97951968e-01 
 9.07200000e-01  9.07200000e-01  3.99748399e-01 
 9.09000000e-01  9.09000000e-01  4.01544825e-01 
 9.10800000e-01  9.10800000e-01  4.03341249e-01 
 9.12600000e-01  9.12600000e-01  4.05137668e-01 
 9.14400000e-01  9.14400000e-01  4.06934084e-01 
 9.16200000e-01  9.16200000e-01  4.08730496e-01 
 9.18000000e-01  9.18000000e-01  4.10526904e-01 
 9.19800000e-01  9.19800000e-01  4.12323308e-01 
 9.21600000e-01  9.21600000e-01  4.14119709e-01 
 9.23400000e-01  9.23400000e-01  4.15916106e-01 
 9.25200000e-01  9.25200000e-01  4.17712499e-01 
 9.27000000e-01  9.27000000e-01  4.19508888e-01 
 9.28800000e-01  9.28800000e-01  4.21305274e-01 
 9.30600000e-01  9.30600000e-01  4.23101656e-01 
 9.32400000e-01  9.32400000e-01  4.24898034e-01 
 9.34200000e-01  9.34200000e-01  4.26694408e-01 
 9.36000000e-01  9.36000000e-01  4.28490778e-01 
 9.37800000e-01  9.37800000e-01  4.30287144e-01 
 9.39600000e-01  9.39600000e-01  4.32083506e-01 
 9.41400000e-01  9.41400000e-01  4.33879865e-01 
 9.43200000e-01  9.43200000e-01  4.35676219e-01 
 9.45000000e-01  9.45000000e-01  4.37472570e-01 
 9.46800000e-01  9.46800000e-01  4.39268916e-01 
 9.48600000e-01  9.48600000e-01  4.41065259e-01 
 9.50400000e-01  9.50400000e-01  4.42861598e-01 
 9.52200000e-01  9.52200000e-01  4.44657932e-01 
 9.54000000e-01  9.54000000e-01  4.46454263e-01 
 9.55800000e-01  9.55800000e-01  4.48250590e-01 
 9.57600000e-01  9.57600000e-01  4.50046912e-01 
 9.59400000e-01  9.59400000e-01  4.51843231e-01 
 9.61200000e-01  9.61200000e-01  4.53639545e-01 
 9.63000000e-01  9.63000000e-01  4.55435856e-01 
 9.64800000e-01  9.64800000e-01  4.57232162e-01 
 9.66600000e-01  9.66600000e-01  4.59028464e-01 
 9.68400000e-01  9.68400000e-01  4.60824762e-01 
 9.70200000e-01  9.70200000e-01  4.62621056e-01 
 9.72000000e-01  9.72000000e-01  4.64417346e-01 
 9.73800000e-01  9.73800000e-01  4.66213631e-01 
 9.75600000e-01  9.75600000e-01  4.68009913e-01 
 9.77400000e-01  9.77400000e-01  4.69806190e-01 
 9.79200000e-01  9.79200000e-01  4.71602463e-01 
 9.81000000e-01  9.81000000e-01  4.73398732e-01 
 9.82800000e-01  9.82800000e-01  4.75194996e-01 
 9.84600000e-01  9.84600000e-01  4.76991257e-01 
 9.86400000e-01  9.86400000e-01  4.78787513e-01 
 9.88200000e-01  9.88200000e-01  4.80583765e-01 
 9.90000000e-01  9.90000000e-01  4.82380012e-01 
 9.91800000e-01  9.91800000e-01  4.84176255e-01 
 9.93600000e-01  9.93600000e-01  4.85972494e-01 
 9.95400000e-01  9.95400000e-01  4.87768728e-01 
 9.97200000e-01  9.97200000e-01  4.89564958e-01 
 9.99000000e-01  9.99000000e-01  4.91361184e-01 
 1.00080000e+00  1.00080000e+00  4.93157405e-01 
 1.00260000e+00  1.00260000e+00  4.94953622e-01 
 1.00440000e+00  1.00440000e+00  4.96749835e-01 
 1.00620000e+00  1.00620000e+00  4.98546043e-01 
 1.00800000e+00  1.00800000e+00  5.00342246e-01 
 1.00980000e+00  1.00980000e+00  5.02138445e-01 
 1.01160000e+00  1.01160000e+00  5.03934640e-01 
 1.01340000e+00  1.01340000e+00  5.05730830e-01 
 1.01520000e+00  1.01520000e+00  5.07527016e-01 
 1.01700000e+00  1.01700000e+00  5.09323197e-01 
 1.01880000e+00  1.01880000e+00  5.11119373e-01 
 1.02060000e+00  1.02060000e+00  5.12915545e-01 
 1.02240000e+00  1.02240000e+00  5.14711712e-01 
 1.02420000e+00  1.02420000e+00  5.16507875e-01 
 1.02600000e+00  1.02600000e+00  5.18304033e-01 
 1.02780000e+00  1.02780000e+00  5.20100187e-01 
 1.02960000e+00  1.02960000e+00  5.21896335e-01 
 1.03140000e+00  1.03140000e+00  5.23692480e-01 
 1.03320000e+00  1.03320000e+00  5.25488619e-01 
 1.03500000e+00  1.03500000e+00  5.27284754e-01 
 1.03680000e+00  1.03680000e+00  5.29080884e-01 
 1.03860000e+00  1.03860000e+00  5.30877009e-01 
 1.04040000e+00  1.04040000e+00  5.32673130e-01 
 1.04220000e+00  1.04220000e+00  5.34469245e-01 
 1.04400000e+00  1.04400000e+00  5.36265356e-01 
 1.04580000e+00  1.04580000e+00  5.38061462e-01 
 1.04760000e+00  1.04760000e+00  5.39857564e-01 
 1.04940000e+00  1.04940000e+00  5.41653660e-01 
 1.05120000e+00  1.05120000e+00  5.43449752e-01 
 1.05300000e+00  1.05300000e+00  5.45245839e-01 
 1.05480000e+00  1.05480000e+00  5.47041920e-01 
 1.05660000e+00  1.05660000e+00  5.48837997e-01 
 1.05840000e+00  1.05840000e+00  5.50634069e-01 
 1.06020000e+00  1.06020000e+00  5.52430136e-01 
 1.06200000e+00  1.06200000e+00  5.54226198e-01 
 1.06380000e+00  1.06380000e+00  5.56022255e-01 
 1.06560000e+00  1.06560000e+00  5.57818307e-01 
 1.06740000e+00  1.06740000e+00  5.59614354e-01 
 1.06920000e+00  1.06920000e+00  5.61410396e-01 
 1.07100000e+00  1.07100000e+00  5.63206433e-01 
 1.07280000e+00  1.07280000e+00  5.65002465e-01 
 1.07460000e+00  1.07460000e+00  5.66798492e-01 
 1.07640000e+00  1.07640000e+00  5.68594513e-01 
 1.07820000e+00  1.07820000e+00  5.70390530e-01 
 1.08000000e+00  1.08000000e+00  5.72186541e-01 
 1.08180000e+00  1.08180000e+00  5.73982547e-01 
 1.08360000e+00  1.08360000e+00  5.75778548e-01 
 1.08540000e+00  1.08540000e+00  5.77574544e-01 
 1.08720000e+00  1.08720000e+00  5.79370534e-01 
 1.08900000e+00  1.08900000e+00  5.81166519e-01 
 1.09080000e+00  1.09080000e+00  5.82962499e-01 
 1.09260000e+00  1.09260000e+00  5.84758474e-01 
 1.09440000e+00  1.09440000e+00  5.86554443e-01 
 1.09620000e+00  1.09620000e+00  5.88350407e-01 
 1.09800000e+00  1.09800000e+00  5.90146365e-01 
 1.09980000e+00  1.09980000e+00  5.91942318e-01 
 1.10160000e+00  1.10160000e+00  5.93738266e-01 
 1.10340000e+00  1.10340000e+00  5.95534208e-01 
 1.10520000e+00  1.10520000e+00  5.97330145e-01 
 1.10700000e+00  1.10700000e+00  5.99126076e-01 
 1.10880000e+00  1.10880000e+00  6.00922002e-01 
 1.11060000e+00  1.11060000e+00  6.02717923e-01 
 1.11240000e+00  1.11240000e+00  6.04513837e-01 
 1.11420000e+00  1.11420000e+00  6.06309747e-01 
 1.11600000e+00  1.11600000e+00  6.08105650e-01 
 1.11780000e+00  1.11780000e+00  6.09901548e-01 
 1.11960000e+00  1.11960000e+00  6.11697441e-01 
 1.12140000e+00  1.12140000e+00  6.13493327e-01 
 1.12320000e+00  1.12320000e+00  6.15289208e-01 
 1.12500000e+00  1.12500000e+00  6.17085084e-01 
 1.12680000e+00  1.12680000e+00  6.18880953e-01 
 1.12860000e+00  1.12860000e+00  6.20676817e-01 
 1.13040000e+00  1.13040000e+00  6.22472675e-01 
 1.13220000e+00  1.13220000e+00  6.24268528e-01 
 1.13400000e+00  1.13400000e+00  6.26064374e-01 
 1.13580000e+00  1.13580000e+00  6.27860215e-01 
 1.13760000e+00  1.13760000e+00  6.29656050e-01 
 1.13940000e+00  1.13940000e+00  6.31451879e-01 
 1.14120000e+00  1.14120000e+00  6.33247702e-01 
 1.14300000e+00  1.14300000e+00  6.35043519e-01 
 1.14480000e+00  1.14480000e+00  6.36839330e-01 
 1.14660000e+00  1.14660000e+00  6.38635135e-01 
 1.14840000e+00  1.14840000e+00  6.40430935e-01 
 1.15020000e+00  1.15020000e+00  6.42226728e-01 
 1.15200000e+00  1.15200000e+00  6.44022515e-01 
 1.15380000e+00  1.15380000e+00  6.45818296e-01 
 1.15560000e+00  1.15560000e+00  6.47614071e-01 
 1.15740000e+00  1.15740000e+00  6.49409839e-01 
 1.15920000e+00  1.15920000e+00  6.51205602e-01 
 1.16100000e+00  1.16100000e+00  6.53001358e-01 
 1.16280000e+00  1.16280000e+00  6.54797109e-01 
 1.16460000e+00  1.16460000e+00  6.56592852e-01 
 1.16640000e+00  1.16640000e+00  6.58388590e-01 
 1.16820000e+00  1.16820000e+00  6.60184322e-01 
 1.17000000e+00  1.17000000e+00  6.61980047e-01 
 1.17180000e+00  1.17180000e+00  6.63775765e-01 
 1.17360000e+00  1.17360000e+00  6.65571478e-01 
 1.17540000e+00  1.17540000e+00  6.67367184e-01 
 1.17720000e+00  1.17720000e+00  6.69162883e-01 
 1.17900000e+00  1.17900000e+00  6.70958576e-01 
 1.18080000e+00  1.18080000e+00  6.72754263e-01 
 1.18260000e+00  1.18260000e+00  6.74549943e-01 
 1.18440000e+00  1.18440000e+00  6.76345616e-01 
 1.18620000e+00  1.18620000e+00  6.78141283e-01 
 1.18800000e+00  1.18800000e+00  6.79936944e-01 
 1.18980000e+00  1.18980000e+00  6.81732597e-01 
 1.19160000e+00  1.19160000e+00  6.83528245e-01 
 1.19340000e+00  1.19340000e+00  6.85323885e-01 
 1.19520000e+00  1.19520000e+00  6.87119519e-01 
 1.19700000e+00  1.19700000e+00  6.88915146e-01 
 1.19880000e+00  1.19880000e+00  6.90710766e-01 
 1.20060000e+00  1.20060000e+00  6.92506379e-01 
 1.20240000e+00  1.20240000e+00  6.94301986e-01 
 1.20420000e+00  1.20420000e+00  6.96097585e-01 
 1.20600000e+00  1.20600000e+00  6.97893178e-01 
 1.20780000e+00  1.20780000e+00  6.99688764e-01 
 1.20960000e+00  1.20960000e+00  7.01484343e-01 
 1.21140000e+00  1.21140000e+00  7.03279915e-01 
 1.21320000e+00  1.21320000e+00  7.05075479e-01 
 1.21500000e+00  1.21500000e+00  7.06871037e-01 
 1.21680000e+00  1.21680000e+00  7.08666588e-01 
 1.21860000e+00  1.21860000e+00  7.10462132e-01 
 1.22040000e+00  1.22040000e+00  7.12257668e-01 
 1.22220000e+00  1.22220000e+00  7.14053197e-01 
 1.22400000e+00  1.22400000e+00  7.15848719e-01 
 1.22580000e+00  1.22580000e+00  7.17644234e-01 
 1.22760000e+00  1.22760000e+00  7.19439742e-01 
 1.22940000e+00  1.22940000e+00  7.21235242e-01 
 1.23120000e+00  1.23120000e+00  7.23030735e-01 
 1.23300000e+00  1.23300000e+00  7.24826220e-01 
 1.23480000e+00  1.23480000e+00  7.26621698e-01 
 1.23660000e+00  1.23660000e+00  7.28417169e-01 
 1.23840000e+00  1.23840000e+00  7.30212632e-01 
 1.24020000e+00  1.24020000e+00  7.32008087e-01 
 1.24200000e+00  1.24200000e+00  7.33803535e-01 
 1.24380000e+00  1.24380000e+00  7.35598976e-01 
 1.24560000e+00  1.24560000e+00  7.37394409e-01 
 1.24740000e+00  1.24740000e+00  7.39189834e-01 
 1.24920000e+00  1.24920000e+00  7.40985251e-01 
 1.25100000e+00  1.25100000e+00  7.42780661e-01 
 1.25280000e+00  1.25280000e+00  7.44576063e-01 
 1.25460000e+00  1.25460000e+00  7.46371457e-01 
 1.25640000e+00  1.25640000e+00  7.48166843e-01 
 1.25820000e+00  1.25820000e+00  7.49962221e-01 
 1.26000000e+00  1.26000000e+00  7.51757591e-01 
 1.26180000e+00  1.26180000e+00  7.53552954e-01 
 1.26360000e+00  1.26360000e+00  7.55348308e-01 
 1.26540000e+00  1.26540000e+00  7.57143654e-01 
 1.26720000e+00  1.26720000e+00  7.58938993e-01 
 1.26900000e+00  1.26900000e+00  7.60734323e-01 
 1.27080000e+00  1.27080000e+00  7.62529645e-01 
 1.27260000e+00  1.27260000e+00  7.64324958e-01 
 1.27440000e+00  1.27440000e+00  7.66120264e-01 
 1.27620000e+00  1.27620000e+00  7.67915561e-01 
 1.27800000e+00  1.27800000e+00  7.69710850e-01 
 1.27980000e+00  1.27980000e+00  7.71506130e-01 
 1.28160000e+00  1.28160000e+00  7.73301402e-01 
 1.28340000e+00  1.28340000e+00  7.75096666e-01 
 1.28520000e+00  1.28520000e+00  7.76891921e-01 
 1.28700000e+00  1.28700000e+00  7.78687167e-01 
 1.28880000e+00  1.28880000e+00  7.80482405e-01 
 1.29060000e+00  1.29060000e+00  7.82277635e-01 
 1.29240000e+00  1.29240000e+00  7.84072855e-01 
 1.29420000e+00  1.29420000e+00  7.85868067e-01 
 1.29600000e+00  1.29600000e+00  7.87663270e-01 
 1.29780000e+00  1.29780000e+00  7.89458464e-01 
 1.29960000e+00  1.29960000e+00  7.91253650e-01 
 1.30140000e+00  1.30140000e+00  7.93048826e-01 
 1.30320000e+00  1.30320000e+00  7.94843994e-01 
 1.30500000e+00  1.30500000e+00  7.96639152e-01 
 1.30680000e+00  1.30680000e+00  7.98434302e-01 
 1.30860000e+00  1.30860000e+00  8.00229442e-01 
 1.31040000e+00  1.31040000e+00  8.02024574e-01 
 1.31220000e+00  1.31220000e+00  8.03819696e-01 
 1.31400000e+00  1.31400000e+00  8.05614809e-01 
 1.31580000e+00  1.31580000e+00  8.07409912e-01 
 1.31760000e+00  1.31760000e+00  8.09205006e-01 
 1.31940000e+00  1.31940000e+00  8.11000091e-01 
 1.32120000e+00  1.32120000e+00  8.12795166e-01 
 1.32300000e+00  1.32300000e+00  8.14590232e-01 
 1.32480000e+00  1.32480000e+00  8.16385289e-01 
 1.32660000e+00  1.32660000e+00  8.18180335e-01 
 1.32840000e+00  1.32840000e+00  8.19975372e-01 
 1.33020000e+00  1.33020000e+00  8.21770400e-01 
 1.33200000e+00  1.33200000e+00  8.23565417e-01 
 1.33380000e+00  1.33380000e+00  8.25360425e-01 
 1.33560000e+00  1.33560000e+00  8.27155423e-01 
 1.33740000e+00  1.33740000e+00  8.28950411e-01 
 1.33920000e+00  1.33920000e+00  8.30745389e-01 
 1.34100000e+00  1.34100000e+00  8.32540357e-01 
 1.34280000e+00  1.34280000e+00  8.34335315e-01 
 1.34460000e+00  1.34460000e+00  8.36130263e-01 
 1.34640000e+00  1.34640000e+00  8.37925200e-01 
 1.34820000e+00  1.34820000e+00  8.39720127e-01 
 1.35000000e+00  1.35000000e+00  8.41515044e-01 
 1.35180000e+00  1.35180000e+00  8.43309951e-01 
 1.35360000e+00  1.35360000e+00  8.45104847e-01 
 1.35540000e+00  1.35540000e+00  8.46899733e-01 
 1.35720000e+00  1.35720000e+00  8.48694608e-01 
 1.35900000e+00  1.35900000e+00  8.50489472e-01 
 1.36080000e+00  1.36080000e+00  8.52284326e-01 
 1.36260000e+00  1.36260000e+00  8.54079169e-01 
 1.36440000e+00  1.36440000e+00  8.55874001e-01 
 1.36620000e+00  1.36620000e+00  8.57668823e-01 
 1.36800000e+00  1.36800000e+00  8.59463633e-01 
 1.36980000e+00  1.36980000e+00  8.61258432e-01 
 1.37160000e+00  1.37160000e+00  8.63053221e-01 
 1.37340000e+00  1.37340000e+00  8.64847998e-01 
 1.37520000e+00  1.37520000e+00  8.66642764e-01 
 1.37700000e+00  1.37700000e+00  8.68437519e-01 
 1.37880000e+00  1.37880000e+00  8.70232262e-01 
 1.38060000e+00  1.38060000e+00  8.72026994e-01 
 1.38240000e+00  1.38240000e+00  8.73821715e-01 
 1.38420000e+00  1.38420000e+00  8.75616424e-01 
 1.38600000e+00  1.38600000e+00  8.77411121e-01 
 1.38780000e+00  1.38780000e+00  8.79205807e-01 
 1.38960000e+00  1.38960000e+00  8.81000480e-01 
 1.39140000e+00  1.39140000e+00  8.82795143e-01 
 1.39320000e+00  1.39320000e+00  8.84589793e-01 
 1.39500000e+00  1.39500000e+00  8.86384431e-01 
 1.39680000e+00  1.39680000e+00  8.88179057e-01 
 1.39860000e+00  1.39860000e+00  8.89973671e-01 
 1.40040000e+00  1.40040000e+00  8.91768273e-01 
 1.40220000e+00  1.40220000e+00  8.93562862e-01 
 1.40400000e+00  1.40400000e+00  8.95357439e-01 
 1.40580000e+00  1.40580000e+00  8.97152004e-01 
 1.40760000e+00  1.40760000e+00  8.98946556e-01 
 1.40940000e+00  1.40940000e+00  9.00741095e-01 
 1.41120000e+00  1.41120000e+00  9.02535622e-01 
 1.41300000e+00  1.41300000e+00  9.04330136e-01 
 1.41480000e+00  1.41480000e+00  9.06124637e-01 
 1.41660000e+00  1.41660000e+00  9.07919125e-01 
 1.41840000e+00  1.41840000e+00  9.09713600e-01 
 1.42020000e+00  1.42020000e+00  9.11508062e-01 
 1.42200000e+00  1.42200000e+00  9.13302511e-01 
 1.42380000e+00  1.42380000e+00  9.15096946e-01 
 1.42560000e+00  1.42560000e+00  9.16891368e-01 
 1.42740000e+00  1.42740000e+00  9.18685777e-01 
 1.42920000e+00  1.42920000e+00  9.20480171e-01 
 1.43100000e+00  1.43100000e+00  9.22274553e-01 
 1.43280000e+00  1.43280000e+00  9.24068920e-01 
 1.43460000e+00  1.43460000e+00  9.25863273e-01 
 1.43640000e+00  1.43640000e+00  9.27657613e-01 
 1.43820000e+00  1.43820000e+00  9.29451938e-01 
 1.44000000e+00  1.44000000e+00  9.31246249e-01 
 1.44180000e+00  1.44180000e+00  9.33040546e-01 
 1.44360000e+00  1.44360000e+00  9.34834829e-01 
 1.44540000e+00  1.44540000e+00  9.36629096e-01 
 1.44720000e+00  1.44720000e+00  9.38423350e-01 
 1.44900000e+00  1.44900000e+00  9.40217588e-01 
 1.45080000e+00  1.45080000e+00  9.42011812e-01 
 1.45260000e+00  1.45260000e+00  9.43806020e-01 
 1.45440000e+00  1.45440000e+00  9.45600214e-01 
 1.45620000e+00  1.45620000e+00  9.47394392e-01 
 1.45800000e+00  1.45800000e+00  9.49188555e-01 
 1.45980000e+00  1.45980000e+00  9.50982702e-01 
 1.46160000e+00  1.46160000e+00  9.52776834e-01 
 1.46340000e+00  1.46340000e+00  9.54570950e-01 
 1.46520000e+00  1.46520000e+00  9.56365050e-01 
 1.46700000e+00  1.46700000e+00  9.58159134e-01 
 1.46880000e+00  1.46880000e+00  9.59953202e-01 
 1.47060000e+00  1.47060000e+00  9.61747253e-01 
 1.47240000e+00  1.47240000e+00  9.63541288e-01 
 1.47420000e+00  1.47420000e+00  9.65335306e-01 
 1.47600000e+00  1.47600000e+00  9.67129308e-01 
 1.47780000e+00  1.47780000e+00  9.68923292e-01 
 1.47960000e+00  1.47960000e+00  9.70717259e-01 
 1.48140000e+00  1.48140000e+00  9.72511209e-01 
 1.48320000e+00  1.48320000e+00  9.74305141e-01 
 1.48500000e+00  1.48500000e+00  9.76099055e-01 
 1.48680000e+00  1.48680000e+00  9.77892951e-01 
 1.48860000e+00  1.48860000e+00  9.79686829e-01 
 1.49040000e+00  1.49040000e+00  9.81480688e-01 
 1.49220000e+00  1.49220000e+00  9.83274529e-01 
 1.49400000e+00  1.49400000e+00  9.85068351e-01 
 1.49580000e+00  1.49580000e+00  9.86862153e-01 
 1.49760000e+00  1.49760000e+00  9.88655936e-01 
 1.49940000e+00  1.49940000e+00  9.90449698e-01 
 1.50120000e+00  1.50120000e+00  9.92243441e-01 
 1.50300000e+00  1.50300000e+00  9.94037162e-01 
 1.50480000e+00  1.50480000e+00  9.95830863e-01 
 1.50660000e+00  1.50660000e+00  9.97624542e-01 
 1.50840000e+00  1.50840000e+00  9.99418199e-01 
 1.51020000e+00  1.51020000e+00  1.00121183e+00 
 1.51200000e+00  1.51200000e+00  1.00300544e+00 
 1.51380000e+00  1.51380000e+00  1.00479903e+00 
 1.51560000e+00  1.51560000e+00  1.00659259e+00 
 1.51740000e+00  1.51740000e+00  1.00838613e+00 
 1.51920000e+00  1.51920000e+00  1.01017964e+00 
 1.52100000e+00  1.52100000e+00  1.01197313e+00 
 1.52280000e+00  1.52280000e+00  1.01376659e+00 
 1.52460000e+00  1.52460000e+00  1.01556001e+00 
 1.52640000e+00  1.52640000e+00  1.01735341e+00 
 1.52820000e+00  1.52820000e+00  1.01914677e+00 
 1.53000000e+00  1.53000000e+00  1.02094010e+00 
 1.53180000e+00  1.53180000e+00  1.02273340e+00 
 1.53360000e+00  1.53360000e+00  1.02452666e+00 
 1.53540000e+00  1.53540000e+00  1.02631987e+00 
 1.53720000e+00  1.53720000e+00  1.02811305e+00 
 1.53900000e+00  1.53900000e+00  1.02990617e+00 
 1.54080000e+00  1.54080000e+00  1.03169925e+00 
 1.54260000e+00  1.54260000e+00  1.03349228e+00 
 1.54440000e+00  1.54440000e+00  1.03528525e+00 
 1.54620000e+00  1.54620000e+00  1.03707815e+00 
 1.54800000e+00  1.54800000e+00  1.03887099e+00 
 1.54980000e+00  1.54980000e+00  1.04066376e+00 
 1.55160000e+00  1.55160000e+00  1.04245646e+00 
 1.55340000e+00  1.55340000e+00  1.04424907e+00 
 1.55520000e+00  1.55520000e+00  1.04604159e+00 
 1.55700000e+00  1.55700000e+00  1.04783402e+00 
 1.55880000e+00  1.55880000e+00  1.04962636e+00 
 1.56060000e+00  1.56060000e+00  1.05141858e+00 
 1.56240000e+00  1.56240000e+00  1.05321070e+00 
 1.56420000e+00  1.56420000e+00  1.05500270e+00 
 1.56600000e+00  1.56600000e+00  1.05679457e+00 
 1.56780000e+00  1.56780000e+00  1.05858632e+00 
 1.56960000e+00  1.56960000e+00  1.06037793e+00 
 1.57140000e+00  1.57140000e+00  1.06216939e+00 
 1.57320000e+00  1.57320000e+00  1.06396071e+00 
 1.57500000e+00  1.57500000e+00  1.06575186e+00 
 1.57680000e+00  1.57680000e+00  1.06754285e+00 
 1.57860000e+00  1.57860000e+00  1.06933366e+00 
 1.58040000e+00  1.58040000e+00  1.07112428e+00 
 1.58220000e+00  1.58220000e+00  1.07291471e+00 
 1.58400000e+00  1.58400000e+00  1.07470493e+00 
 1.58580000e+00  1.58580000e+00  1.07649492e+00 
 1.58760000e+00  1.58760000e+00  1.07828468e+00 
 1.58940000e+00  1.58940000e+00  1.08007420e+00 
 1.59120000e+00  1.59120000e+00  1.08186345e+00 
 1.59300000e+00  1.59300000e+00  1.08365241e+00 
 1.59480000e+00  1.59480000e+00  1.08544109e+00 
 1.59660000e+00  1.59660000e+00  1.08722944e+00 
 1.59840000e+00  1.59840000e+00  1.08901746e+00 
 1.60020000e+00  1.60020000e+00  1.09080512e+00 
 1.60200000e+00  1.60200000e+00  1.09259239e+00 
 1.60380000e+00  1.60380000e+00  1.09437927e+00 
 1.60560000e+00  1.60560000e+00  1.09616570e+00 
 1.60740000e+00  1.60740000e+00  1.09795168e+00 
 1.60920000e+00  1.60920000e+00  1.09973717e+00 
 1.61100000e+00  1.61100000e+00  1.10152213e+00 
 1.61280000e+00  1.61280000e+00  1.10330653e+00 
 1.61460000e+00  1.61460000e+00  1.10509033e+00 
 1.61640000e+00  1.61640000e+00  1.10687349e+00 
 1.61820000e+00  1.61820000e+00  1.10865598e+00 
 1.62000000e+00  1.62000000e+00  1.11043774e+00 
 1.62180000e+00  1.62180000e+00  1.11221873e+00 
 1.62360000e+00  1.62360000e+00  1.11399889e+00 
 1.62540000e+00  1.62540000e+00  1.11577817e+00 
 1.62720000e+00  1.62720000e+00  1.11755650e+00 
 1.62900000e+00  1.62900000e+00  1.11933384e+00 
 1.63080000e+00  1.63080000e+00  1.12111009e+00 
 1.63260000e+00  1.63260000e+00  1.12288521e+00 
 1.63440000e+00  1.63440000e+00  1.12465910e+00 
 1.63620000e+00  1.63620000e+00  1.12643168e+00 
 1.63800000e+00  1.63800000e+00  1.12820288e+00 
 1.63980000e+00  1.63980000e+00  1.12997258e+00 
 1.64160000e+00  1.64160000e+00  1.13174070e+00 
 1.64340000e+00  1.64340000e+00  1.13350713e+00 
 1.64520000e+00  1.64520000e+00  1.13527175e+00 
 1.64700000e+00  1.64700000e+00  1.13703445e+00 
 1.64880000e+00  1.64880000e+00  1.13879509e+00 
 1.65060000e+00  1.65060000e+00  1.14055354e+00 
 1.65240000e+00  1.65240000e+00  1.14230965e+00 
 1.65420000e+00  1.65420000e+00  1.14406328e+00 
 1.65600000e+00  1.65600000e+00  1.14581426e+00 
 1.65780000e+00  1.65780000e+00  1.14756241e+00 
 1.65960000e+00  1.65960000e+00  1.14930756e+00 
 1.66140000e+00  1.66140000e+00  1.15104950e+00 
 1.66320000e+00  1.66320000e+00  1.15278804e+00 
 1.66500000e+00  1.66500000e+00  1.15452296e+00 
 1.66680000e+00  1.66680000e+00  1.15625403e+00 
 1.66860000e+00  1.66860000e+00  1.15798100e+00 
 1.67040000e+00  1.67040000e+00  1.15970363e+00 
 1.67220000e+00  1.67220000e+00  1.16142164e+00 
 1.67400000e+00  1.67400000e+00  1.16313476e+00 
 1.67580000e+00  1.67580000e+00  1.16484269e+00 
 1.67760000e+00  1.67760000e+00  1.16654512e+00 
 1.67940000e+00  1.67940000e+00  1.16824172e+00 
 1.68120000e+00  1.68120000e+00  1.16993215e+00 
 1.68300000e+00  1.68300000e+00  1.17161607e+00 
 1.68480000e+00  1.68480000e+00  1.17329311e+00 
 1.68660000e+00  1.68660000e+00  1.17496287e+00 
 1.68840000e+00  1.68840000e+00  1.17662497e+00 
 1.69020000e+00  1.69020000e+00  1.17827898e+00 
 1.69200000e+00  1.69200000e+00  1.17992449e+00 
 1.69380000e+00  1.69380000e+00  1.18156105e+00 
 1.69560000e+00  1.69560000e+00  1.18318821e+00 
 1.69740000e+00  1.69740000e+00  1.18480551e+00 
 1.69920000e+00  1.69920000e+00  1.18641247e+00 
 1.70100000e+00  1.70100000e+00  1.18800860e+00 
 1.70280000e+00  1.70280000e+00  1.18959342e+00 
 1.70460000e+00  1.70460000e+00  1.19116642e+00 
 1.70640000e+00  1.70640000e+00  1.19272710e+00 
 1.70820000e+00  1.70820000e+00  1.19427494e+00 
 1.71000000e+00  1.71000000e+00  1.19580944e+00 
 1.71180000e+00  1.71180000e+00  1.19733007e+00 
 1.71360000e+00  1.71360000e+00  1.19883633e+00 
 1.71540000e+00  1.71540000e+00  1.20032772e+00 
 1.71720000e+00  1.71720000e+00  1.20180373e+00 
 1.71900000e+00  1.71900000e+00  1.20326387e+00 
 1.72080000e+00  1.72080000e+00  1.20470765e+00 
 1.72260000e+00  1.72260000e+00  1.20613462e+00 
 1.72440000e+00  1.72440000e+00  1.20754432e+00 
 1.72620000e+00  1.72620000e+00  1.20893630e+00 
 1.72800000e+00  1.72800000e+00  1.21031016e+00 
